working_id,equipment,name_en_normalized,name_ko_candidate,naming_status,body_part_ko,recording_type,semantic_flags
gvs_7a720106b8132bf0,Dumbbell,Dumbbell Reverse Fly,덤벨 리버스 플라이,EXISTING_DRAFT,어깨,weight_reps,
gvs_2cfa0141458c5f61,Dumbbell,Dumbbell Reverse Grip Biceps Curl,덤벨 리버스 그립 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_cbdac79b4406039b,Dumbbell,Dumbbell Reverse Grip Incline Row,덤벨 리버스 그립 인클라인 로우,EXISTING_DRAFT,등,weight_reps,
gvs_445c23a1306037b9,Dumbbell,Dumbbell Reverse Grip Row,덤벨 리버스 그립 로우,EXISTING_DRAFT,등,weight_reps,
gvs_c378bdb565bf2b21,Dumbbell,Dumbbell Reverse Hyperextension On Bench,,UNRESOLVED,하체,weight_reps,
gvs_5b7d8d8c0d823962,Dumbbell,Dumbbell Reverse Lunge,덤벨 리버스 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_4a5a7103649c0cb3,Dumbbell,Dumbbell Reverse Lunge From Deficit,덤벨 리버스 런지 데피싯,NEW_REVIEW_DRAFT,하체,weight_reps,
gvs_29170c406c1b742a,Dumbbell,Dumbbell Reverse Lunge From Step,,UNRESOLVED,하체,weight_reps,
gvs_cfdeb1c4bb7362ba,Dumbbell,Dumbbell Reverse Preacher Curl,덤벨 리버스 프리처 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_73129ab495564e5e,Dumbbell,Dumbbell Reverse Press On Floor,,UNRESOLVED,가슴,weight_reps,
gvs_c02d501d736a5229,Dumbbell,Dumbbell Reverse Push Up,덤벨 리버스 푸시업,EXISTING_DRAFT,팔,weight_reps,
gvs_0d8522b5d79805ad,Dumbbell,Dumbbell Reverse Spider Curl,덤벨 리버스 스파이더 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_c6e750ed0c0eecd1,Dumbbell,Dumbbell Reverse Wrist Curl,덤벨 리버스 리스트 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_9a9a349ee2193330,Dumbbell,Dumbbell Rollout,,UNRESOLVED,코어,weight_reps,
gvs_cc132d60add0bf2a,Dumbbell,Dumbbell Romanian Deadlift,덤벨 루마니안 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_a66269dc79ed220a,Dumbbell,Dumbbell Romanian Deadlift To Bent Over Row,,UNRESOLVED,하체,weight_reps,
gvs_15482941a9211b09,Dumbbell,Dumbbell Romanian Deadlift To Squat,,UNRESOLVED,하체,weight_reps,
gvs_81df8d1cb8bc5086,Dumbbell,Dumbbell Russian Twist,덤벨 러시안 트위스트,EXISTING_DRAFT,코어,weight_reps,
gvs_cbd9b0e44645ef4a,Dumbbell,Dumbbell Russian Twist Boat Row,,UNRESOLVED,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_7bf3e18d16802091,Dumbbell,Dumbbell Russian Twist To Single Arm Press,,UNRESOLVED,코어,weight_reps,
gvs_ce81a2dc776ad416,Dumbbell,Dumbbell Russian Twist With Legs Floor Off,,UNRESOLVED,코어,weight_reps,
gvs_8f3e5c187857f5a2,Dumbbell,Dumbbell Russian Twist With Legs Floor Off (Versio,,UNRESOLVED,코어,weight_reps,
gvs_152feeded3d99304,Dumbbell,Dumbbell Scott Press,,UNRESOLVED,어깨,weight_reps,
gvs_1a863db536a515f9,Dumbbell,Dumbbell Scott Press Shoulders 360 Degrees,,UNRESOLVED,,weight_reps,
gvs_ab6640defd51e494,Dumbbell,Dumbbell Seated Alternate Biceps Curl,덤벨 시티드 얼터네이트 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_e150e0908766ab0a,Dumbbell,Dumbbell Seated Alternate Front Raise,덤벨 시티드 얼터네이트 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_58b9b014fe43fa1e,Dumbbell,Dumbbell Seated Alternate Overhead Triceps Extensi,,UNRESOLVED,팔,weight_reps,
gvs_c4cf634f6cde7d2f,Dumbbell,Dumbbell Seated Alternate Press,덤벨 시티드 얼터네이트 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_ddffcd0fc993127f,Dumbbell,Dumbbell Seated Alternate Shoulder Press,덤벨 시티드 얼터네이트 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_bd48a5b59ac6a715,Dumbbell,Dumbbell Seated Bench Extension,덤벨 시티드 벤치 익스텐션,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_df484bd635de906c,Dumbbell,Dumbbell Seated Bent Arm Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_b8222761c33cd9f5,Dumbbell,Dumbbell Seated Calf Raise,덤벨 시티드 카프 레이즈,EXISTING_DRAFT,하체,weight_reps,
gvs_04862b66d015bac8,Dumbbell,Dumbbell Seated Close Grip Press,덤벨 시티드 클로즈 그립 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_05e95447e13f7e67,Dumbbell,Dumbbell Seated Curl,덤벨 시티드 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_1efd7dc4e298cd96,Dumbbell,Dumbbell Seated Double Concentration Curl,,UNRESOLVED,팔,weight_reps,
gvs_ed763b665d75607c,Dumbbell,Dumbbell Seated Drag Curl,덤벨 시티드 드래그 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_1fcbed1b718f3743,Dumbbell,Dumbbell Seated External Rotation,덤벨 시티드 외회전,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_e739e4e52ed575d1,Dumbbell,Dumbbell Seated Front Raise,덤벨 시티드 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_448ca83f03cf75d7,Dumbbell,Dumbbell Seated Good Morning,덤벨 시티드 굿모닝,EXISTING_DRAFT,하체,weight_reps,
gvs_bd7dad91769b4e3d,Dumbbell,Dumbbell Seated Hammer Curl,덤벨 시티드 해머 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_17905ac1918e2cad,Dumbbell,Dumbbell Seated Kickback,덤벨 시티드 킥백,EXISTING_DRAFT,팔,weight_reps,
gvs_2ae70ce498599106,Dumbbell,Dumbbell Seated Lateral Raise,덤벨 시티드 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_00646d23c01ef2f3,Dumbbell,Dumbbell Seated Leg Extension,덤벨 시티드 레그 익스텐션,EXISTING_DRAFT,하체,weight_reps,
gvs_6ae4ffa3bd828603,Dumbbell,Dumbbell Seated Military Press In Out Leg Raise On Floor,,UNRESOLVED,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_bf528dfe14040244,Dumbbell,Dumbbell Seated Neutral Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_1aaf8f9b291a657b,Dumbbell,Dumbbell Seated Palms Up Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_7e3e8b962131bdcc,Dumbbell,Dumbbell Seated Preacher Curl,덤벨 시티드 프리처 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_5912f79122de91a9,Dumbbell,Dumbbell Seated Reverse Arnold Press,덤벨 시티드 리버스 아놀드 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_c16119216d6d4819,Dumbbell,Dumbbell Seated Reverse Grip Concentration Curl,덤벨 시티드 리버스 그립 컨센트레이션 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_01b9bddb4a24ee3b,Dumbbell,Dumbbell Seated Shoulder Press,덤벨 시티드 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_7238d520bffd277a,Dumbbell,Dumbbell Seated Shoulder Press (Parallel Grip),,UNRESOLVED,어깨,weight_reps,
gvs_5c7a7db16cd70241,Dumbbell,Dumbbell Seated Side Bend,,UNRESOLVED,코어,weight_reps,
gvs_1887b74733605547,Dumbbell,Dumbbell Seated Single Arm Front Raise,덤벨 시티드 원암 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_1be87219e6d53c79,Dumbbell,Dumbbell Seated Single Arm Overhead Triceps Extens,,UNRESOLVED,팔,weight_reps,
gvs_36b37ea86f901d86,Dumbbell,Dumbbell Seated Single Leg Calf Raise Hammer Grip C,,UNRESOLVED,하체,weight_reps,
gvs_c56e7eecc4b42fe8,Dumbbell,Dumbbell Seated Triceps Extension,덤벨 시티드 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_ce825ae2d13e4854,Dumbbell,Dumbbell Seated Triceps Extension,덤벨 시티드 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_41b9e157bf00b717,Dumbbell,Dumbbell Seated W Press,,UNRESOLVED,어깨,weight_reps,
gvs_3e03adfc984e1776,Dumbbell,Dumbbell Shoulder External Rotation In Support,,UNRESOLVED,어깨,weight_reps,
gvs_3e817e9565a6c8d5,Dumbbell,Dumbbell Shoulder Internal Rotation At 90 Abductio,,UNRESOLVED,어깨,weight_reps,
gvs_d8f55fcf30cb1e8f,Dumbbell,Dumbbell Shrug,덤벨 슈러그,EXISTING_DRAFT,등,weight_reps,
gvs_794184fabb824258,Dumbbell,Dumbbell Side Bend,,UNRESOLVED,코어,weight_reps,
gvs_c8742cc56a910131,Dumbbell,Dumbbell Side Bridge,덤벨 사이드 브리지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_22d37df0e2e8917a,Dumbbell,Dumbbell Side Bridge With Bent Leg,,UNRESOLVED,하체,weight_reps,
gvs_6b959eef06f6461f,Dumbbell,Dumbbell Side Lunge,덤벨 사이드 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_012f55f78c14f347,Dumbbell,Dumbbell Side Lying External Rotation (On A Bench),,UNRESOLVED,,weight_reps,
gvs_86078024ab30d302,Dumbbell,Dumbbell Side Lying Internal Rotation (On A Bench),,UNRESOLVED,,weight_reps,
gvs_abe8bbddab722f35,Dumbbell,Dumbbell Side Lying Lateral Raise,덤벨 사이드 라잉 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_6774f18653652810,Dumbbell,Dumbbell Side Lying One Hand Raise,,UNRESOLVED,어깨,weight_reps,
gvs_ef684781a883596d,Dumbbell,Dumbbell Side Lying Raises On Floor,,UNRESOLVED,어깨,weight_reps,
gvs_e02b5a52dbee691c,Dumbbell,Dumbbell Side Plank Raise,,UNRESOLVED,코어,weight_reps,
gvs_642c1a6938e3d7d1,Dumbbell,Dumbbell Side Plank Row,덤벨 사이드 플랭크 로우,EXISTING_DRAFT,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_a8c51a1b68b37b43,Dumbbell,Dumbbell Side Plank With Rear Fly,,UNRESOLVED,코어,weight_reps,
gvs_b8c39951f46999f1,Dumbbell,Dumbbell Side Squat,덤벨 사이드 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_2d6a1ed976d088b5,Dumbbell,Dumbbell Single Arm Alternate Decline Bench Press,덤벨 원암 얼터네이트 디클라인 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_60ee52affdc9b03f,Dumbbell,Dumbbell Single Arm Alternate Fly,덤벨 원암 얼터네이트 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_c8cfd702c2b0a124,Dumbbell,Dumbbell Single Arm Bent Over Row,덤벨 원암 벤트오버 로우,EXISTING_DRAFT,,weight_reps,BODY_SOURCE_CONFLICT
gvs_aec862bc50056f22,Dumbbell,Dumbbell Single Arm Clean And Press,덤벨 원암 클린 앤 프레스,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_a69e1177384825a7,Dumbbell,Dumbbell Single Arm Deadlift,덤벨 원암 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_9833b52b06f57b2b,Dumbbell,Dumbbell Single Arm Floor Fly,덤벨 원암 플로어 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_5df2647ad34a0664,Dumbbell,Dumbbell Single Arm Floor Press,덤벨 원암 플로어 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_b490a20c5defc1e6,Dumbbell,Dumbbell Single Arm Front Raise,덤벨 원암 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_cbd5664cbb8e9b72,Dumbbell,Dumbbell Single Arm Hammer Preacher Curl,덤벨 원암 해머 프리처 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_cd9de7ea45b81844,Dumbbell,Dumbbell Single Arm Kickback,덤벨 원암 킥백,EXISTING_DRAFT,팔,weight_reps,
gvs_1b610790bc58f8aa,Dumbbell,Dumbbell Single Arm Lateral Raise,덤벨 원암 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_8adad107d26fe0cf,Dumbbell,Dumbbell Single Arm Leaning Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_f40960011f20b1f1,Dumbbell,Dumbbell Single Arm Low Fly,덤벨 원암 로우 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_0aa44dc435a18b8a,Dumbbell,Dumbbell Single Arm Neutral Grip Front Raise,덤벨 원암 뉴트럴 그립 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_6475c8cd45d4d299,Dumbbell,Dumbbell Single Arm Overhead Carry,,UNRESOLVED,,weight_reps,
gvs_06fd3eabf16a9ab3,Dumbbell,Dumbbell Single Arm Overhead Lunge,덤벨 원암 오버헤드 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_34a657a2423e7534,Dumbbell,Dumbbell Single Arm Preacher Curl,덤벨 원암 프리처 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_e882589244fe0da4,Dumbbell,Dumbbell Single Arm Reverse Fly (Rack Support),,UNRESOLVED,등,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_69971f8b3a5a6183,Dumbbell,Dumbbell Single Arm Reverse Preacher Curl,덤벨 원암 리버스 프리처 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_f1eb040ef7a685d2,Dumbbell,Dumbbell Single Arm Reverse Wrist Curl,덤벨 원암 리버스 리스트 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_1257273a2d9cf628,Dumbbell,Dumbbell Single Arm Row (Rack Support),,UNRESOLVED,등,weight_reps,
gvs_5a26b5e051d04d3e,Dumbbell,Dumbbell Single Arm Seated Neutral Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_38e908777b03da57,Dumbbell,Dumbbell Single Arm Shoulder Press,덤벨 원암 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_9788fb789726476a,Dumbbell,Dumbbell Single Arm Shrug,덤벨 원암 슈러그,EXISTING_DRAFT,등,weight_reps,
gvs_e891a3014c26ce65,Dumbbell,Dumbbell Single Arm Snatch,덤벨 원암 스내치,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_e4789da174679629,Dumbbell,Dumbbell Single Arm Starfish Crunch (Beginner),,UNRESOLVED,코어,weight_reps,
gvs_7c244e5534d4db41,Dumbbell,Dumbbell Single Arm Swing,덤벨 원암 스윙,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_65da64d19e306e4d,Dumbbell,Dumbbell Single Arm Triceps Extension,덤벨 원암 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_053c2c0623e35c70,Dumbbell,Dumbbell Single Arm Triceps Extension (On Bench),,UNRESOLVED,팔,weight_reps,
gvs_418c8e95de826d89,Dumbbell,Dumbbell Single Arm Underhand Front Raise,,UNRESOLVED,어깨,weight_reps,
gvs_73257b3ccb2a693e,Dumbbell,Dumbbell Single Arm Upright Row,덤벨 원암 업라이트 로우,EXISTING_DRAFT,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_2f9b643691bc60a0,Dumbbell,Dumbbell Single Arm Wide Grip Bench Press,덤벨 원암 와이드 그립 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_d88aa8dd4823d7dd,Dumbbell,Dumbbell Single Arm Wrist Curl,덤벨 원암 리스트 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_ee4059bcbfb0038e,Dumbbell,Dumbbell Single Arm Zottman Preacher Curl,,UNRESOLVED,팔,weight_reps,
gvs_e9f69e15d53b8241,Dumbbell,Dumbbell Single Arms Pullover,,UNRESOLVED,등,weight_reps,
gvs_e17e93a910d7158d,Dumbbell,Dumbbell Single Leg Calf Raise,덤벨 싱글 레그 카프 레이즈,EXISTING_DRAFT,하체,weight_reps,
gvs_e68fb638fc39273e,Dumbbell,Dumbbell Single Leg Calf Raise Calves V2,,UNRESOLVED,하체,weight_reps,
gvs_ebd3e28fe4b7d87f,Dumbbell,Dumbbell Single Leg Deadlift,덤벨 싱글 레그 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_f8e7ac1bf107de23,Dumbbell,Dumbbell Single Leg Glute Bridge,덤벨 싱글 레그 글루트 브리지,EXISTING_DRAFT,하체,weight_reps,
gvs_5571fd5200668fd8,Dumbbell,Dumbbell Single Leg Hip Thrust,덤벨 싱글 레그 힙 쓰러스트,EXISTING_DRAFT,하체,weight_reps,
gvs_c5bf400f84366e67,Dumbbell,Dumbbell Single Leg Split Squat,덤벨 싱글 레그 스플릿 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_c5e67ab0bc01809a,Dumbbell,Dumbbell Single Leg Split Squat With Low Box,,UNRESOLVED,하체,weight_reps,
gvs_9221d7278f2df17f,Dumbbell,Dumbbell Single Leg Split Squat With The Ring,,UNRESOLVED,하체,weight_reps,
gvs_89b0bf1738625137,Dumbbell,Dumbbell Single Leg Squat,덤벨 싱글 레그 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_4c4b71b3906ba873,Dumbbell,Dumbbell Single Leg Squat With Support (Pistol),,UNRESOLVED,하체,weight_reps,
gvs_0049e00ebaaf7c30,Dumbbell,Dumbbell Single Leg Standing Shoulder Press,덤벨 싱글 레그 스탠딩 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_9ded435c6a4b191e,Dumbbell,Dumbbell Single Leg Step Up,덤벨 싱글 레그 스텝업,EXISTING_DRAFT,하체,weight_reps,
gvs_4a286a428c4ef2e0,Dumbbell,Dumbbell Single Power Clean,,UNRESOLVED,,weight_reps,
gvs_13ca07310fd5bc99,Dumbbell,Dumbbell Single Power Clean And Jerk,,UNRESOLVED,,weight_reps,
gvs_57254adbaa6193b3,Dumbbell,Dumbbell Single Stiff Leg Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_c12983f1c5c83029,Dumbbell,Dumbbell Sit Up To Press,,UNRESOLVED,코어,weight_reps,
gvs_f460ff37fb1e9f57,Dumbbell,Dumbbell Spin,,UNRESOLVED,코어,weight_reps,
gvs_39f4a99dca0aa53d,Dumbbell,Dumbbell Split Squat,덤벨 스플릿 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_d124c856b5ef6908,Dumbbell,Dumbbell Split Squat Front Foot Elevated,덤벨 스플릿 스쿼트 프론트 풋 엘리베이티드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_cb1107b3be5c12c3,Dumbbell,Dumbbell Split Stance Bent Over Row,덤벨 스플릿 스탠스 벤트오버 로우,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_9d9486700db04542,Dumbbell,Dumbbell Split Stance Biceps Curl,덤벨 스플릿 스탠스 바이셉 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_ea819f18199afd56,Dumbbell,Dumbbell Split Stance Sigle Arm Overhead Press,,UNRESOLVED,어깨,weight_reps,
gvs_29d35157f2386ec7,Dumbbell,Dumbbell Squat,덤벨 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_181036df2278ff07,Dumbbell,Dumbbell Squat Lunges Jump Complex,,UNRESOLVED,하체,weight_reps,
gvs_3ac8e71e02eb3590,Dumbbell,Dumbbell Squat To Overhead Press,,UNRESOLVED,하체,weight_reps,
gvs_55a1c5cf377805cf,Dumbbell,Dumbbell Squeeze Bench Press,,UNRESOLVED,가슴,weight_reps,
gvs_d6288ee10a170d85,Dumbbell,Dumbbell Squeeze Press On Floor,,UNRESOLVED,가슴,weight_reps,
gvs_0628d7866d0ac728,Dumbbell,Dumbbell Srtict Curl,,UNRESOLVED,팔,weight_reps,
gvs_1c450a2645e4afc0,Dumbbell,Dumbbell Staggered Stance Romanian Deadlift,덤벨 스태거드 스탠스 루마니안 데드리프트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_c1acfb57697069ff,Dumbbell,Dumbbell Standing Alternate Overhead Press,덤벨 스탠딩 얼터네이트 오버헤드 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_7bf60fdfe83d29b7,Dumbbell,Dumbbell Standing Alternate Raise,덤벨 스탠딩 얼터네이트 레이즈,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_a151c1194b37ba11,Dumbbell,Dumbbell Standing Alternate Reverse Curl,덤벨 스탠딩 얼터네이트 리버스 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_658d9580c74122be,Dumbbell,Dumbbell Standing Alternate Vertical Front Raises,,UNRESOLVED,,weight_reps,
gvs_ee74d4a112a5a71d,Dumbbell,Dumbbell Standing Arms Rotate,,UNRESOLVED,팔,weight_reps,
gvs_00b5e89a7c7744ec,Dumbbell,Dumbbell Standing Arnold Press,덤벨 스탠딩 아놀드 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_c127f63f7bb9da37,Dumbbell,Dumbbell Standing Around World,,UNRESOLVED,어깨,weight_reps,
gvs_215523d1523c7dd5,Dumbbell,Dumbbell Standing Back Wrist Curl,덤벨 스탠딩 백 리스트 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_9ad3e5f385a285eb,Dumbbell,Dumbbell Standing Behind Back Shoulders Press,덤벨 스탠딩 비하인드 백 숄더 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_54c026b6fb54ef4c,Dumbbell,Dumbbell Standing Bent Arm Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_17e1d2d175279f29,Dumbbell,Dumbbell Standing Biceps Curl,덤벨 스탠딩 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_cb6f662011799dd6,Dumbbell,Dumbbell Standing Calf Raise,덤벨 스탠딩 카프 레이즈,EXISTING_DRAFT,하체,weight_reps,
gvs_b1e4ab70c81c3b86,Dumbbell,Dumbbell Standing Close Grip Shoulder Press,덤벨 스탠딩 클로즈 그립 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_e417bbb725625d1f,Dumbbell,Dumbbell Standing Concentration Curl,덤벨 스탠딩 컨센트레이션 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_41abd9206abfedbe,Dumbbell,Dumbbell Standing Drag Curl,덤벨 스탠딩 드래그 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_98f75272203bfb10,Dumbbell,Dumbbell Standing Driver,,UNRESOLVED,어깨,weight_reps,
gvs_b6e436ff02760a97,Dumbbell,Dumbbell Standing French Press,,UNRESOLVED,팔,weight_reps,
gvs_2e61543caceb1ede,Dumbbell,Dumbbell Standing Front And Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_aa6fc8453aea0db1,Dumbbell,Dumbbell Standing Front Raise Above Head,,UNRESOLVED,어깨,weight_reps,
gvs_0716485b98b01dcb,Dumbbell,Dumbbell Standing Front To Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_f9152a72a5a47550,Dumbbell,Dumbbell Standing Hammer Curl,덤벨 스탠딩 해머 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_15a580fedd719c1c,Dumbbell,Dumbbell Standing Hammer Curl To Press,,UNRESOLVED,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_780d8f9b9a4bab5b,Dumbbell,Dumbbell Standing Hands Torsion,,UNRESOLVED,팔,weight_reps,
gvs_f7fdb39f88a44247,Dumbbell,Dumbbell Standing Hip Hugger,,UNRESOLVED,팔,weight_reps,
gvs_338c06dfecfe2987,Dumbbell,Dumbbell Standing Inner Biceps Curl,덤벨 스탠딩 이너 바이셉 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_278dcbd3ed650ffb,Dumbbell,Dumbbell Standing Kickback,덤벨 스탠딩 킥백,EXISTING_DRAFT,팔,weight_reps,
gvs_cde2732157d53bad,Dumbbell,Dumbbell Standing Lateral Raise,덤벨 스탠딩 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_ad90d6ad86eae875,Dumbbell,Dumbbell Standing Overhead Press,덤벨 스탠딩 오버헤드 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_9c110bffd6c5c3f7,Dumbbell,Dumbbell Standing Palms In Press,,UNRESOLVED,어깨,weight_reps,
gvs_c53d7c4c5568ddee,Dumbbell,Dumbbell Standing Preacher Curl,덤벨 스탠딩 프리처 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_2806271a88d7c8e0,Dumbbell,Dumbbell Standing Prone Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_77a38bb98407e2a9,Dumbbell,Dumbbell Standing Prone Y Raise,,UNRESOLVED,어깨,weight_reps,
gvs_cc43eca494fb51b2,Dumbbell,Dumbbell Standing Reverse Butterfly,,UNRESOLVED,어깨,weight_reps,
gvs_a900c3c8b913955a,Dumbbell,Dumbbell Standing Reverse Curl,덤벨 스탠딩 리버스 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_e41cf5d744ba1017,Dumbbell,Dumbbell Standing Reverse Curl Rotate,,UNRESOLVED,팔,weight_reps,
gvs_3359069f8a20d73f,Dumbbell,Dumbbell Standing Scapular External Rotation,,UNRESOLVED,등,weight_reps,
gvs_792c2abdd97fb9b1,Dumbbell,Dumbbell Standing Scapular External Rotation Back,,UNRESOLVED,,weight_reps,
gvs_9edbc761a0e773c9,Dumbbell,Dumbbell Standing Shoulder External Rotation At,,UNRESOLVED,어깨,weight_reps,
gvs_80547ac8ee361bf6,Dumbbell,Dumbbell Standing Shoulder Press To Pec Dec,,UNRESOLVED,어깨,weight_reps,
gvs_4b4df3f1b6d9c86d,Dumbbell,Dumbbell Standing Single Arm Biceps Curl,덤벨 스탠딩 원암 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_c6ec3d72c07a30c8,Dumbbell,Dumbbell Standing Single Arm Concentration Curl,덤벨 스탠딩 원암 컨센트레이션 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_a7933ba7e9f203af,Dumbbell,Dumbbell Standing Single Arm Cross Raise,덤벨 스탠딩 원암 크로스 레이즈,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_be78bd173308f347,Dumbbell,Dumbbell Standing Single Arm Curl (Over Incline Bench),,UNRESOLVED,팔,weight_reps,
gvs_65350dd7d50bac57,Dumbbell,Dumbbell Standing Single Arm Extension,덤벨 스탠딩 원암 익스텐션,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_19324312f9ccedd6,Dumbbell,Dumbbell Standing Single Leg Calf Raise,덤벨 스탠딩 싱글 레그 카프 레이즈,EXISTING_DRAFT,하체,weight_reps,
gvs_63256764fa3fbdd6,Dumbbell,Dumbbell Standing Single Spider Curl,,UNRESOLVED,팔,weight_reps,
