working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_0f95931daa832b35,gvc_7ddcc7e3c16c,Resistance Band Incline Triceps Extension,Resistance Band Incline Triceps Extension,밴드 인클라인 트라이셉 익스텐션,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,삼두근,,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_84ee33ffb81ed84f,gvc_104191542068,Band Incline Y Raise,Resistance Band Incline Y Raise,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_a5334714663eb096,gvc_4863f3c585d3,Band Jackknife Sit Up,Resistance Band Jackknife Sit Up,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,코어,source,복직근,,name_high,reps,apparatus_dynamic_policy,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_66639749ea7195f1,gvc_20d8a509c04a,Resistance Band Kneeling Back Kick,Resistance Band Kneeling Back Kick,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_c6e87027d14cb79f,gvc_2bc875c31968,Resistance Band Kneeling Chest Press,Resistance Band Kneeling Chest Press,밴드 닐링 체스트 프레스,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_a071b6e9b2b073f9,gvc_595a29f4c078,Resistance Band Kneeling Cross Body Lat Pulldown (,Resistance Band Kneeling Cross Body Lat Pulldown,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,등,name,광배근,이두근 / 승모근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_bf9ca09be767173b,gvc_982585605739,Resistance Band Kneeling Cross Body Single Straight Arm Supinated Pulldown,Resistance Band Kneeling Cross Body Single Straight Arm Supinated Pulldown,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,등,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_10eb76f0fe74bb32,gvc_c20141e58e99,Band Kneeling Crunch,Resistance Band Kneeling Crunch,밴드 닐링 크런치,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,코어,source,복직근,,name_high,reps,apparatus_dynamic_policy,reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_90aca66ef1edf278,gvc_72cb19c06805,Resistance Band Kneeling High Low Anti Rotation Ch,Resistance Band Kneeling High Low Anti Rotation Ch,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,,unknown,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_c212a6ee2d15f8c8,gvc_d98c93ab7837,Resistance Band Kneeling Leg Half Circle,Resistance Band Kneeling Leg Half Circle,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,name,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_36df94effc4b3d8f,gvc_e0e99e24ec5a,Resistance Band Kneeling Leg Half Circle On Bench,Resistance Band Kneeling Leg Half Circle On Bench,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,name,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_6231f4a3a9842123,gvc_bce67a7df53d,Band Kneeling Preacher Curl,Resistance Band Kneeling Preacher Curl,밴드 닐링 프리처 컬,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,이두근,,name_high,reps,apparatus_dynamic_policy,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_8a966faeffe0a56c,gvc_0bb57e991ecd,Band Kneeling Rear Kick,Resistance Band Kneeling Rear Kick,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_c604041ad342c62c,gvc_aeb245d2739d,Resistance Band Kneeling Shoulder Press,Resistance Band Kneeling Shoulder Press,밴드 닐링 숄더 프레스,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,삼각근,삼두근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_362e22db6baf033b,gvc_2db92315eb84,Band Kneeling One Arm Pulldown,Resistance Band Kneeling Single Arm Pulldown,밴드 닐링 원암 풀다운,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,등,source,,,unsupported,reps,apparatus_dynamic_policy,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_5f44a1fe5badca44,gvc_128120953139,Resistance Band Kneeling Wrist Flexion Curl (femal,Resistance Band Kneeling Wrist Flexion Curl,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,name,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3375c7d39f78bacb,gvc_1f660ecfc856,Band Knelling Lat Pulldown,Resistance Band Knelling Lat Pulldown,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,등,source,광배근,이두근 / 승모근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_137a7499cc30962d,gvc_2eff564c40c7;gvc_4e19ae262756,Band Lateral Raise | Band Lateral Raise (version 2),Resistance Band Lateral Raise,밴드 레터럴 레이즈,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,측면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,3,2,1,AUTO_DRAFT_COMPLETE
gvs_a8c40369ac367755,gvc_de253dad31de,Resistance Band Lateral Raise,Resistance Band Lateral Raise,밴드 레터럴 레이즈,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,측면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_2cc753f38268a2c3,gvc_be42319933d2,Resistance Band Lateral Step And Squat,Resistance Band Lateral Step And Squat,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_5ed8b6131a1da8d3,gvc_9f8c6feeff5d,Resistance Band Lateral Walk,Resistance Band Lateral Walk,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_7a51ea69162e24ad,gvc_f073e3d0e96e,Resistance Band Leg Curl,Resistance Band Leg Curl,밴드 레그 컬,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,햄스트링,,name_high,reps,apparatus_dynamic_policy,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_a6d0ca9ccce823e2,gvc_5825e69e4a13,Resistance Band Leg Kickback,Resistance Band Leg Kickback,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_556290791641aa05,gvc_450eb8fce500,Band Low Alternate Chest Press,Resistance Band Low Alternate Chest Press,밴드 로우 얼터네이트 체스트 프레스,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_a110cb957655aee5,gvc_9ea92d69b846,Band Low Chest Fly,Resistance Band Low Chest Fly,밴드 로우 체스트 플라이,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_1abec7134d8bca63,gvc_0e772ac7fd47,Band Low Chest Press,Resistance Band Low Chest Press,밴드 로우 체스트 프레스,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_db529ddeaebfa47c,gvc_e8d0a4be1a05,Band Low Fly,Resistance Band Low Fly,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ce4bd555d00a1c35,gvc_d479cd704de2,Resistance Band Lying Abduction,Resistance Band Lying Abduction,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_703c7274cc7dd31a,gvc_bd11a0312d18,Resistance Band Lying Bent Knee Hip Abduction (fem,Resistance Band Lying Bent Knee Hip Abduction,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,name,중둔근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_7462813e1ab225c4,gvc_cd080a617099,Resistance Band Lying Bent Knee Raise,Resistance Band Lying Bent Knee Raise,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,코어,source,복직근,,name_high,reps,apparatus_dynamic_policy,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_1cc6d0ff43e211bf,gvc_f957f6dbf488,Resistance Band Lying Floor Chest Press C,Resistance Band Lying Floor Chest Press C,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,name,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_bc06315b87f3568b,gvc_6ff500f95ea6,Resistance Band Lying Hyperextension Abduction (fe,Resistance Band Lying Hyperextension Abduction,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,name,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_55f56a464a1a6890,gvc_acd9b7478e7c,Resistance Band Lying Leg Press,Resistance Band Lying Leg Press,밴드 라잉 레그 프레스,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_f6443d241f09226e,gvc_5a8d257a3b88,Resistance Band Lying Leg Raise,Resistance Band Lying Leg Raise,밴드 라잉 레그 레이즈,AUTO_PHRASE_DRAFT,Hips;Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,,conflict,복직근,,name_high,reps,apparatus_dynamic_policy,reps,BODY_SOURCE_CONFLICT,2,0,2,MANUAL_QA_REQUIRED
gvs_577660b362926633,gvc_34d204fb5db1,Band Lying Reverse Grip Pressdown (skull Crusher),Resistance Band Lying Reverse Grip Pressdown (Skull Crusher),,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,name,삼두근,,name_high,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_8d5bacc56c5df1ad,gvc_4c7621550e27,Band Lying Reverse Grip Row,Resistance Band Lying Reverse Grip Row,밴드 라잉 리버스 그립 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,등,source,등 상부 / 광배근,이두근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_4f71f0403a04ab0a,gvc_9324a22f5c27,Resistance Band Lying Shoulder Abduction,Resistance Band Lying Shoulder Abduction,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,name,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_6a89d14782f078af,gvc_38c930f7ef47,Resistance Band Lying Single Leg Curl,Resistance Band Lying Single Leg Curl,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,햄스트링,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f25a495c097a627a,gvc_611de654fe72,Band Middle Fly,Resistance Band Middle Fly,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b95a66a974665f8d,gvc_700cda02ddd4,Resistance Band Monster Walk,Resistance Band Monster Walk,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_ccee2426b81dd29a,gvc_7023a5a3b4dc;gvc_bbb9d74e16ec,Band Narrow Grip High Row | Band Narrow Grip High Row (version 2),Resistance Band Narrow Grip High Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,등,source,등 상부 / 광배근,이두근,name_high,reps,apparatus_dynamic_policy,,,3,2,1,MANUAL_QA_REQUIRED
gvs_ac15a2efee979eb7,gvc_249e80ffe80c;gvc_43d20971c2e6;gvc_7dcae6d70ccf,Resistance Band Overhead Shoulder Press S | Resistance Band Overhead Shoulder Press | Resistance Band Overhead Shoulder Press (version,Resistance Band Overhead Shoulder Press,밴드 오버헤드 숄더 프레스,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,삼각근,삼두근,name_high,reps,apparatus_dynamic_policy,,,3,2,1,AUTO_DRAFT_COMPLETE
gvs_3f3c3cf88befa572,gvc_1a1455195eaf,Band Overhead Side Bend,Resistance Band Overhead Side Bend,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,코어,source,복사근,코어,name_high,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_5da86c5a46774f78,gvc_782a2bd6edd7,Band Overhead Single Arm Triceps Extension (,Resistance Band Overhead Single Arm Triceps Extension,밴드 오버헤드 원암 트라이셉 익스텐션,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,삼두근,,name_high,reps,apparatus_dynamic_policy,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_808508f8e0aca662,gvc_e59870f50122,Band Overhead Single Arm Triceps Extension (versio,Resistance Band Overhead Single Arm Triceps Extension (Versio,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,name,삼두근,,name_high,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_095247312e9aa38d,gvc_48c44a122e81;gvc_f15d529d0964,Band Overhead Triceps Extension | Band Overhead Triceps Extension (version 2),Resistance Band Overhead Triceps Extension,밴드 오버헤드 트라이셉 익스텐션,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,삼두근,,name_high,reps,apparatus_dynamic_policy,,,3,2,1,AUTO_DRAFT_COMPLETE
gvs_e04e981cb15b9896,gvc_588acd987cd4,Band Overhead Triceps Extension (version 2) (femal,Resistance Band Overhead Triceps Extension,밴드 오버헤드 트라이셉 익스텐션,AUTO_PHRASE_DRAFT,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,name,삼두근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_f15700a8e0da3cb2,gvc_e897cfe64ab4,Resistance Band Pass Through,Resistance Band Pass Through,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_67dbf9a36b943e0b,gvc_359c07bd307f,Resistance Band Plank Jack,Resistance Band Plank Jack,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,코어,source,코어,,name_high,reps,apparatus_dynamic_policy,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_70ecc99976f21485,gvc_2ec154890e30,Resistance Band Plank March,Resistance Band Plank March,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,blank_after_semantic_qa,reps,apparatus_dynamic_policy,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_17cc19089d83b2ae,gvc_e238e372a9dc,Band Prone Incline Curl,Resistance Band Prone Incline Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_7dd9053b4a8bfd93,gvc_27e3661e5cce,Band Prone Incline Hammer Curl,Resistance Band Prone Incline Hammer Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,이두근,,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_727faec97ea514b5,gvc_4cf1b8774342,Band Pull Apart,Resistance Band Pull Apart,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,,,unsupported,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_788dca115c955b1d,gvc_1d84d877dfa9,Resistance Band Pull Apart,Resistance Band Pull Apart,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_b45b86cca440e77a,gvc_e76851735cb2,Band Pull Through,Resistance Band Pull Through,밴드 풀스루,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_692eac10e8c6ac12,gvc_4d5a35b10788,Resistance Band Pull Through,Resistance Band Pull Through,밴드 풀스루,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_84e1031e43c92264,gvc_8454d8b6c12e,Band Push Up,Resistance Band Push Up,밴드 푸시업,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_e9eac4e0fadb4ba2,gvc_faf728e476cc,Resistance Band Push Up,Resistance Band Push Up,밴드 푸시업,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_ba278f40cac6cc3a,gvc_67d045956899,Band Pushdown,Resistance Band Pushdown,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,,,unsupported,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_fcc31cde7a172894,gvc_8744e1fe7ff7,Band Rear Delt Row,Resistance Band Rear Delt Row,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,후면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_9e19d3966fdee91c,gvc_fbd3be28810c,Resistance Band Renegade Row,Resistance Band Renegade Row,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,코어,source,,,blank_after_semantic_qa,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_3f9e31d57dfb65d1,gvc_4a9ec1cabb20,Band Reverse Crunch,Resistance Band Reverse Crunch,밴드 리버스 크런치,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,코어,source,복직근,,name_high,reps,apparatus_dynamic_policy,reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_dd54a99c1ddf2372,gvc_fc1d201843b4,Band Reverse Fly,Resistance Band Reverse Fly,밴드 리버스 플라이,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,source,후면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_df243ddde3b00c35,gvc_8e886f0a39af,Band Reverse Fly Shoulders,Resistance Band Reverse Fly Shoulders,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,name,후면 삼각근,승모근 / 능형근,semantic_rule_v2,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_e1e91a63151f102b,gvc_bab4769cffcd,Resistance Band Reverse Hyper With Stability Ball,Resistance Band Reverse Hyper With Stability Ball,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,,unknown,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d699e6498a8cdff5,gvc_bbdc9431d7c3,Band Reverse Spider Curl,Resistance Band Reverse Spider Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_4da0fc212f1c02fd,gvc_2557fe8c3995,Band Reverse Wrist Curl,Resistance Band Reverse Wrist Curl,밴드 리버스 리스트 컬,AUTO_PHRASE_DRAFT,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,팔,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_f2bab8f60c3f12f8,gvc_056bc2fe497a,Resistance Band Romanian Deadlift,Resistance Band Romanian Deadlift,밴드 루마니안 데드리프트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,source,둔근 / 햄스트링,코어,name_high,reps,apparatus_dynamic_policy,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_f0afc4117dd833c1,gvc_ead39aea9fb3,Resistance Band Seated Bent Knee Abduction (,Resistance Band Seated Bent Knee Abduction,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,하체,name,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a25626ebbc71f0ab,gvc_f20f3ae44998,Resistance Band Sitting Bent Over Reverse Fly On A,Resistance Band Seated Bent Over Reverse Fly On A,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Resistance Band,source,어깨,name,후면 삼각근,승모근 / 능형근,semantic_rule_v2,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
